date,nav
2015-11-23 00:00:00,2861930.6411400004
2015-11-24 00:00:00,2889730.99114
2015-11-25 00:00:00,2925429.3111399994
2015-11-26 00:00:00,2917297.0711400006
2015-11-27 00:00:00,2706364.521140001
2015-11-30 00:00:00,2728891.1511399997
2015-12-01 00:00:00,2765268.44114
2015-12-02 00:00:00,2759539.3411399997
2015-12-03 00:00:00,2830770.7911400003
2015-12-04 00:00:00,2823328.1107000005
2015-12-07 00:00:00,2863512.4406999988
2015-12-08 00:00:00,2791517.3406999996
2015-12-09 00:00:00,2770098.3006999996
2015-12-10 00:00:00,2750180.450700001
2015-12-11 00:00:00,2733228.4510700004
2015-12-14 00:00:00,2799942.09107
2015-12-15 00:00:00,2818693.77107
2015-12-16 00:00:00,2845386.31107
2015-12-17 00:00:00,2919902.5610699994
2015-12-18 00:00:00,2909648.9054099997
2015-12-21 00:00:00,2966634.1202900005
2015-12-22 00:00:00,2999110.4002900003
2015-12-23 00:00:00,2964246.3202899992
2015-12-24 00:00:00,2950309.0602900023
2015-12-25 00:00:00,2987136.2202900006
2015-12-28 00:00:00,2923001.5402899985
2015-12-29 00:00:00,2967477.180289998
2015-12-30 00:00:00,2991173.4802899994
2015-12-31 00:00:00,2958675.9102899996
2016-01-04 00:00:00,2711873.18029
2016-01-05 00:00:00,2662664.39029
2016-01-06 00:00:00,2746848.6702899993
2016-01-07 00:00:00,2508960.1302900007
2016-01-08 00:00:00,2569530.4602899984
2016-01-11 00:00:00,2403052.2302900003
2016-01-12 00:00:00,2394745.56715
2016-01-13 00:00:00,2311270.35715
2016-01-14 00:00:00,2383239.69715
2016-01-15 00:00:00,2281812.0171499997
2016-01-18 00:00:00,2318056.48137
2016-01-19 00:00:00,2401745.47137
2016-01-20 00:00:00,2385472.1113699996
2016-01-21 00:00:00,2299595.1213699994
2016-01-22 00:00:00,2340668.3213700005
2016-01-25 00:00:00,2372374.90137
2016-01-26 00:00:00,2193302.2413700004
2016-01-27 00:00:00,2168798.38209
2016-01-28 00:00:00,2081678.1778900006
2016-01-29 00:00:00,2150156.62713
2016-02-01 00:00:00,2125651.4671300002
2016-02-02 00:00:00,2196571.567130001
2016-02-03 00:00:00,2209513.017130001
2016-02-04 00:00:00,2256845.7671299996
2016-02-05 00:00:00,2231424.2171300007
2016-02-15 00:00:00,2226850.1971299993
2016-02-16 00:00:00,2316985.0071300007
2016-02-17 00:00:00,2337508.5871299994
2016-02-18 00:00:00,2333029.1771299997
2016-02-19 00:00:00,2339439.03713
2016-02-22 00:00:00,2395024.9571299995
2016-02-23 00:00:00,2402104.517129999
2016-02-24 00:00:00,2413878.477129999
2016-02-25 00:00:00,2206912.8571300004
2016-02-26 00:00:00,2220473.4971299996
2016-02-29 00:00:00,2110592.5671299994
2016-03-01 00:00:00,2158828.74153
2016-03-02 00:00:00,2273204.2806800003
2016-03-03 00:00:00,2284934.7206800003
2016-03-04 00:00:00,2226098.270680001
2016-03-07 00:00:00,2283933.800680001
2016-03-08 00:00:00,2305047.33068
2016-03-09 00:00:00,2246338.9006800004
2016-03-10 00:00:00,2204770.63068
2016-03-11 00:00:00,2216879.44068
2016-03-14 00:00:00,2287178.2806800012
2016-03-15 00:00:00,2276944.60068
2016-03-16 00:00:00,2246756.50068
2016-03-17 00:00:00,2311492.450680001
2016-03-18 00:00:00,2380556.14068
2016-03-21 00:00:00,2437504.390680001
2016-03-22 00:00:00,2428037.78068
2016-03-23 00:00:00,2445955.3006800003
2016-03-24 00:00:00,2413744.83531
2016-03-25 00:00:00,2435199.6353099993
2016-03-28 00:00:00,2441843.8153100004
2016-03-29 00:00:00,2392266.7453100006
2016-03-30 00:00:00,2473102.16531
2016-03-31 00:00:00,2478981.63531
2016-04-01 00:00:00,2494922.3553099995
2016-04-05 00:00:00,2557592.955310001
2016-04-06 00:00:00,2571635.62531
2016-04-07 00:00:00,2533508.275309999
2016-04-08 00:00:00,2502449.84531
2016-04-11 00:00:00,2563174.535309999
2016-04-12 00:00:00,2563411.23531
2016-04-13 00:00:00,2611006.235309999
2016-04-14 00:00:00,2638730.165309999
2016-04-15 00:00:00,2637368.1353100003
2016-04-18 00:00:00,2610040.3453100016
2016-04-19 00:00:00,2609193.04531
2016-04-20 00:00:00,2495969.05531
2016-04-21 00:00:00,2480315.48531
2016-04-22 00:00:00,2501802.5853099995
2016-04-25 00:00:00,2498538.5453100004
2016-04-26 00:00:00,2529867.44531
2016-04-27 00:00:00,2525853.0553099997
2016-04-28 00:00:00,2517100.7053099996
2016-04-29 00:00:00,2524086.1553099994
2016-05-03 00:00:00,2598149.9453099994
2016-05-04 00:00:00,2603889.8653100007
2016-05-05 00:00:00,2627277.47531
2016-05-06 00:00:00,2510154.9353099996
2016-05-09 00:00:00,2396973.9353099996
2016-05-10 00:00:00,2402308.6553099994
2016-05-11 00:00:00,2395619.2053099996
2016-05-12 00:00:00,2370997.01531
2016-05-13 00:00:00,2372395.435309999
2016-05-16 00:00:00,2407916.7853100006
2016-05-17 00:00:00,2400384.9153100005
2016-05-18 00:00:00,2319108.80531
2016-05-19 00:00:00,2329860.84531
2016-05-20 00:00:00,2363583.63531
2016-05-23 00:00:00,2393059.85531
2016-05-24 00:00:00,2374431.9653099994
2016-05-25 00:00:00,2372481.945310001
2016-05-26 00:00:00,2374582.58531
2016-05-27 00:00:00,2372397.375309999
2016-05-30 00:00:00,2365699.6753099994
2016-05-31 00:00:00,2446899.2153100003
2016-06-01 00:00:00,2457580.7353099994
2016-06-02 00:00:00,2479695.4353100006
2016-06-03 00:00:00,2487741.8458000007
2016-06-06 00:00:00,2492600.8336800006
2016-06-07 00:00:00,2499330.22368
2016-06-08 00:00:00,2498466.91368
2016-06-13 00:00:00,2390054.8636799995
2016-06-14 00:00:00,2409494.7136800005
2016-06-15 00:00:00,2471922.8136799997
2016-06-16 00:00:00,2471556.20368
2016-06-17 00:00:00,2496553.653680001
2016-06-20 00:00:00,2508832.1736800005
2016-06-21 00:00:00,2503534.5536800004
2016-06-22 00:00:00,2557840.553680001
2016-06-23 00:00:00,2535813.79368
2016-06-24 00:00:00,2506378.9287800007
2016-06-27 00:00:00,2555762.74878
2016-06-28 00:00:00,2571921.98878
2016-06-29 00:00:00,2586885.7087799995
2016-06-30 00:00:00,2594950.3619000004
2016-07-01 00:00:00,2581970.3405000004
2016-07-04 00:00:00,2631692.650499999
2016-07-05 00:00:00,2653897.7905
2016-07-06 00:00:00,2685643.5504999994
2016-07-07 00:00:00,2693052.5204999996
2016-07-08 00:00:00,2677051.5505000013
2016-07-11 00:00:00,2689827.2504999996
2016-07-12 00:00:00,2729393.170500001
2016-07-13 00:00:00,2726082.3205000004
2016-07-14 00:00:00,2732112.9905000003
2016-07-15 00:00:00,2727953.3904999997
2016-07-18 00:00:00,2723663.1704999995
2016-07-19 00:00:00,2730419.3004999994
2016-07-20 00:00:00,2729024.8649300006
2016-07-21 00:00:00,2734558.54171
2016-07-22 00:00:00,2725129.3817100013
2016-07-25 00:00:00,2729556.07171
2016-07-26 00:00:00,2768245.3217099993
2016-07-27 00:00:00,2662715.2517099995
2016-07-28 00:00:00,2678297.94993
2016-07-29 00:00:00,2668888.0699299998
2016-08-01 00:00:00,2629763.6299300008
2016-08-02 00:00:00,2653492.259929999
2016-08-03 00:00:00,2667181.0499299997
2016-08-04 00:00:00,2672660.3899299996
2016-08-05 00:00:00,2665519.00993
2016-08-08 00:00:00,2703532.3699299986
2016-08-09 00:00:00,2723550.24993
2016-08-10 00:00:00,2712906.38993
2016-08-11 00:00:00,2675042.53993
2016-08-12 00:00:00,2707548.6899300003
2016-08-15 00:00:00,2760373.37993
2016-08-16 00:00:00,2776416.9399299994
2016-08-17 00:00:00,2783137.19993
2016-08-18 00:00:00,2774933.4699299997
2016-08-19 00:00:00,2775071.9499299997
2016-08-22 00:00:00,2754516.49622
2016-08-23 00:00:00,2751283.0762200006
2016-08-24 00:00:00,2755614.54622
2016-08-25 00:00:00,2753417.6662199995
2016-08-26 00:00:00,2765708.85622
2016-08-29 00:00:00,2777983.656219999
2016-08-30 00:00:00,2775384.4462200003
2016-08-31 00:00:00,2781909.5662199995
2016-09-01 00:00:00,2759070.18622
2016-09-02 00:00:00,2757862.6562200016
2016-09-05 00:00:00,2785971.20622
2016-09-06 00:00:00,2818726.36622
2016-09-07 00:00:00,2826748.85622
2016-09-08 00:00:00,2842132.246220001
2016-09-09 00:00:00,2823776.8462200006
2016-09-12 00:00:00,2752257.2762200003
2016-09-13 00:00:00,2761141.20622
2016-09-14 00:00:00,2752972.6962200003
2016-09-19 00:00:00,2782587.34622
2016-09-20 00:00:00,2787016.5762200006
2016-09-21 00:00:00,2798904.6462199995
2016-09-22 00:00:00,2820543.2662199996
2016-09-23 00:00:00,2821186.8062200006
2016-09-26 00:00:00,2762405.39622
2016-09-27 00:00:00,2784833.336220001
2016-09-28 00:00:00,2778334.526220001
2016-09-29 00:00:00,2798092.6762200007
2016-09-30 00:00:00,2809966.6862200005
2016-10-10 00:00:00,2857672.4662200008
2016-10-11 00:00:00,2876212.2962200013
2016-10-12 00:00:00,2878935.5562199997
2016-10-13 00:00:00,2888284.6162200016
2016-10-14 00:00:00,2880677.4462200003
2016-10-17 00:00:00,2856512.45106
2016-10-18 00:00:00,2908188.701059999
2016-10-19 00:00:00,2918742.46106
2016-10-20 00:00:00,2929073.9810599997
2016-10-21 00:00:00,2926330.0310600004
2016-10-24 00:00:00,2956092.4710599994
2016-10-25 00:00:00,2978964.69106
2016-10-26 00:00:00,2976361.60106
2016-10-27 00:00:00,2972705.78906
2016-10-28 00:00:00,2947419.1767599992
2016-10-31 00:00:00,2955259.27676
2016-11-01 00:00:00,2982820.99676
2016-11-02 00:00:00,2958135.2867599996
2016-11-03 00:00:00,2977688.116759999
2016-11-04 00:00:00,2980366.7567599993
2016-11-07 00:00:00,3012873.7567599993
2016-11-08 00:00:00,3038558.9067600006
2016-11-09 00:00:00,3031747.0667600003
2016-11-10 00:00:00,3085666.976759998
2016-11-11 00:00:00,3122691.491859999
2016-11-14 00:00:00,3148809.917189998
2016-11-15 00:00:00,3146189.9471899993
2016-11-16 00:00:00,3138475.2871900005
2016-11-17 00:00:00,3137176.8871899997
2016-11-18 00:00:00,3117345.6771899997
2016-11-21 00:00:00,3132517.267189999
2016-11-22 00:00:00,3174347.2071899995
2016-11-23 00:00:00,3154141.85263
2016-11-24 00:00:00,3157939.0826299996
2016-11-25 00:00:00,3173542.772630001
2016-11-28 00:00:00,3188119.36263
2016-11-29 00:00:00,3170932.1053900006
2016-11-30 00:00:00,3128479.37951
2016-12-01 00:00:00,3145803.598539999
2016-12-02 00:00:00,3086485.6285400004
2016-12-05 00:00:00,3067025.6185399992
2016-12-06 00:00:00,3073483.078539999
2016-12-07 00:00:00,3121947.3485399997
2016-12-08 00:00:00,3108372.7885399996
2016-12-09 00:00:00,3104368.45854
2016-12-12 00:00:00,2992637.6085399995
2016-12-13 00:00:00,3022347.0305399993
2016-12-14 00:00:00,3020433.62054
2016-12-15 00:00:00,3038502.4445399996
2016-12-16 00:00:00,3056244.16454
2016-12-19 00:00:00,3069198.69454
2016-12-20 00:00:00,3059743.654539999
2016-12-21 00:00:00,3079762.974540001
2016-12-22 00:00:00,3069370.04454
2016-12-23 00:00:00,3030315.0845399997
2016-12-26 00:00:00,3027822.1245399984
2016-12-27 00:00:00,3034814.5045400006
2016-12-28 00:00:00,3038566.07454
2016-12-29 00:00:00,3027046.5198200005
2016-12-30 00:00:00,3036061.9598200014
2017-01-03 00:00:00,3076703.4898200007
2017-01-04 00:00:00,3109552.7298200005
2017-01-05 00:00:00,3116870.499820001
2017-01-06 00:00:00,3100478.1498199995
2017-01-09 00:00:00,3139597.5898200003
2017-01-10 00:00:00,3128809.1098199994
2017-01-11 00:00:00,3097810.2698200005
2017-01-12 00:00:00,3063810.1398200006
2017-01-13 00:00:00,3018650.4698199998
2017-01-16 00:00:00,2945384.14982
2017-01-17 00:00:00,2958226.729820001
2017-01-18 00:00:00,2960311.0498200003
2017-01-19 00:00:00,2948194.399820001
2017-01-20 00:00:00,2983768.1198199997
2017-01-23 00:00:00,3020395.8798199994
2017-01-24 00:00:00,3023316.76982
2017-01-25 00:00:00,3031082.354380001
2017-01-26 00:00:00,3059798.17438
2017-02-03 00:00:00,3041772.96438
2017-02-06 00:00:00,3069115.0043800008
2017-02-07 00:00:00,3068005.1443800004
2017-02-08 00:00:00,3083755.2552300002
2017-02-09 00:00:00,3106405.2452300005
2017-02-10 00:00:00,3124189.72125
2017-02-13 00:00:00,3146023.1512500006
2017-02-14 00:00:00,3155808.5812500007
2017-02-15 00:00:00,3119779.3412499996
2017-02-16 00:00:00,3145548.2712500007
2017-02-17 00:00:00,3122748.4212500006
2017-02-20 00:00:00,3169974.22125
2017-02-21 00:00:00,3177755.9434700003
2017-02-22 00:00:00,3191062.476189999
2017-02-23 00:00:00,3181518.5361899994
2017-02-24 00:00:00,3175480.32619
2017-02-27 00:00:00,3146592.486190001
2017-02-28 00:00:00,3161587.35619
2017-03-01 00:00:00,3173736.12619
2017-03-02 00:00:00,3159354.40619
2017-03-03 00:00:00,3158264.836189999
2017-03-06 00:00:00,3184250.8661899995
2017-03-07 00:00:00,3186704.2461900003
2017-03-08 00:00:00,3166975.74619
2017-03-09 00:00:00,3136055.4561900008
2017-03-10 00:00:00,3131747.016190001
2017-03-13 00:00:00,3152056.4461900014
2017-03-14 00:00:00,3149663.81619
2017-03-15 00:00:00,3153258.526189999
2017-03-16 00:00:00,3183875.7561899996
2017-03-17 00:00:00,3154472.99619
2017-03-20 00:00:00,3168919.3261900004
2017-03-21 00:00:00,3171254.33619
2017-03-22 00:00:00,3156890.9961900013
2017-03-23 00:00:00,3154043.3861900014
2017-03-24 00:00:00,3162037.026189999
2017-03-27 00:00:00,3144792.3261900004
2017-03-28 00:00:00,3129268.416189999
2017-03-29 00:00:00,3116429.3361900006
2017-03-30 00:00:00,3078152.00619
2017-03-31 00:00:00,3084814.8228200004
2017-04-05 00:00:00,3153799.16282
2017-04-06 00:00:00,3163296.0728200004
2017-04-07 00:00:00,3152281.01282
2017-04-10 00:00:00,3154732.2886200002
2017-04-11 00:00:00,3201099.87286
2017-04-12 00:00:00,3157285.563470001
2017-04-13 00:00:00,3175252.31347
2017-04-14 00:00:00,3138848.5540300007
2017-04-17 00:00:00,3103611.8584200004
2017-04-18 00:00:00,3090265.1784200002
2017-04-19 00:00:00,3038701.848420001
2017-04-20 00:00:00,3029891.408419999
2017-04-21 00:00:00,3019222.4984199996
2017-04-24 00:00:00,2937814.0884200004
2017-04-25 00:00:00,2945122.0884199995
2017-04-26 00:00:00,2950342.20912
2017-04-27 00:00:00,2953099.92912
2017-04-28 00:00:00,2960761.4191199997
2017-05-02 00:00:00,2962061.8291200004
2017-05-03 00:00:00,2960264.809120001
2017-05-04 00:00:00,2957081.9291200005
2017-05-05 00:00:00,2917719.4891199996
2017-05-08 00:00:00,2866715.89912
2017-05-09 00:00:00,2885501.0291200005
2017-05-10 00:00:00,2833088.9991200007
2017-05-11 00:00:00,2816268.74912
2017-05-12 00:00:00,2817361.76912
2017-05-15 00:00:00,2817623.0691199997
2017-05-16 00:00:00,2859989.82912
2017-05-17 00:00:00,2872670.6491199997
2017-05-18 00:00:00,2857104.509120001
2017-05-19 00:00:00,2854986.7891200003
2017-05-22 00:00:00,2802895.91912
2017-05-23 00:00:00,2742998.56912
2017-05-24 00:00:00,2743273.4978599995
2017-05-25 00:00:00,2764965.6278599994
2017-05-26 00:00:00,2775338.92786
2017-05-31 00:00:00,2798816.627860001
2017-06-01 00:00:00,2756863.02786
2017-06-02 00:00:00,2777621.3278599996
2017-06-05 00:00:00,2793882.21786
2017-06-06 00:00:00,2810674.7678599996
2017-06-07 00:00:00,2855578.8078600005
2017-06-08 00:00:00,2852552.93786
2017-06-09 00:00:00,2859813.6578599997
2017-06-12 00:00:00,2849897.85786
2017-06-13 00:00:00,2878503.70786
2017-06-14 00:00:00,2871886.517860001
2017-06-15 00:00:00,2886576.1278600004
2017-06-16 00:00:00,2875233.3678599996
2017-06-19 00:00:00,2887628.67786
2017-06-20 00:00:00,2886620.08786
2017-06-21 00:00:00,2898311.9878599993
2017-06-22 00:00:00,2862921.35786
2017-06-23 00:00:00,2869766.19786
2017-06-26 00:00:00,2907246.89786
2017-06-27 00:00:00,2927556.18786
2017-06-28 00:00:00,2912843.70786
2017-06-29 00:00:00,2924891.3978600004
2017-06-30 00:00:00,2933889.07786
2017-07-03 00:00:00,2951818.55786
2017-07-04 00:00:00,2942218.5278600003
2017-07-05 00:00:00,2957091.91786
2017-07-06 00:00:00,2962590.4178599995
2017-07-07 00:00:00,2984341.2878600005
2017-07-10 00:00:00,2984355.68786
2017-07-11 00:00:00,2956118.2578600002
2017-07-12 00:00:00,2952403.74786
2017-07-13 00:00:00,2970049.11786
2017-07-14 00:00:00,2972327.187859999
2017-07-17 00:00:00,2893748.5978599996
2017-07-18 00:00:00,2929744.68786
2017-07-19 00:00:00,2982695.357860001
2017-07-20 00:00:00,3000470.337860001
2017-07-21 00:00:00,3011939.9153400003
2017-07-24 00:00:00,3028012.295339999
2017-07-25 00:00:00,3020184.9953400004
2017-07-26 00:00:00,3030152.76534
2017-07-27 00:00:00,3030205.65534
2017-07-28 00:00:00,3046142.2453400004
2017-07-31 00:00:00,3088183.89534
2017-08-01 00:00:00,3074795.415029999
2017-08-02 00:00:00,3073503.22143
2017-08-03 00:00:00,3076224.7914300007
2017-08-04 00:00:00,3069302.3014299995
2017-08-07 00:00:00,3093596.1414299994
2017-08-08 00:00:00,3098884.2614300014
2017-08-09 00:00:00,3125662.29143
2017-08-10 00:00:00,3104206.71143
2017-08-11 00:00:00,3044034.28143
2017-08-14 00:00:00,3076808.0414299998
2017-08-15 00:00:00,3085177.7414300004
2017-08-16 00:00:00,3078804.5814300007
2017-08-17 00:00:00,3098412.3814300005
2017-08-18 00:00:00,3096370.6214300003
2017-08-21 00:00:00,3109919.44143
2017-08-22 00:00:00,3091786.7314300006
2017-08-23 00:00:00,3067797.7410500012
2017-08-24 00:00:00,3058884.4310499993
2017-08-25 00:00:00,3082560.4110499993
2017-08-28 00:00:00,3103504.701049999
2017-08-29 00:00:00,3102946.0210500006
2017-08-30 00:00:00,3120174.9410499996
2017-08-31 00:00:00,3124630.1710499995
2017-09-01 00:00:00,3152248.791049999
2017-09-04 00:00:00,3158429.08105
2017-09-05 00:00:00,3148967.0410499987
2017-09-06 00:00:00,3155901.1865499998
2017-09-07 00:00:00,3139866.2565499996
2017-09-08 00:00:00,3145548.5165500003
2017-09-11 00:00:00,3165009.7365500005
2017-09-12 00:00:00,3181198.65655
2017-09-13 00:00:00,3199944.6465499997
2017-09-14 00:00:00,3187068.5265499996
2017-09-15 00:00:00,3163285.7269699997
2017-09-18 00:00:00,3192927.87697
2017-09-19 00:00:00,3178594.94697
2017-09-20 00:00:00,3204812.4210699997
2017-09-21 00:00:00,3176328.8510699994
2017-09-22 00:00:00,3160083.15107
2017-09-25 00:00:00,3129561.4010699997
2017-09-26 00:00:00,3145048.51035
2017-09-27 00:00:00,3161032.9103500014
2017-09-28 00:00:00,3155745.5403500004
2017-09-29 00:00:00,3166033.40035
2017-10-09 00:00:00,3187830.40035
2017-10-10 00:00:00,3192306.63035
2017-10-11 00:00:00,3202242.180349998
2017-10-12 00:00:00,3183671.56035
2017-10-13 00:00:00,3190987.14035
2017-10-16 00:00:00,3163651.55035
2017-10-17 00:00:00,3164360.300350001
2017-10-18 00:00:00,3137764.63035
2017-10-19 00:00:00,3106080.9903499996
2017-10-20 00:00:00,3125153.7503499994
2017-10-23 00:00:00,3136911.81035
2017-10-24 00:00:00,3136241.44035
2017-10-25 00:00:00,3151610.050349999
2017-10-26 00:00:00,3157928.14035
2017-10-27 00:00:00,3146559.9603499994
2017-10-30 00:00:00,3091999.55035
2017-10-31 00:00:00,3098574.0403499994
2017-11-01 00:00:00,3097315.3403499993
2017-11-02 00:00:00,3070515.0803500004
2017-11-03 00:00:00,3057545.15035
2017-11-06 00:00:00,3072530.5303499997
2017-11-07 00:00:00,3083319.0403500004
2017-11-08 00:00:00,3087492.0903499993
2017-11-09 00:00:00,3095578.2103499994
2017-11-10 00:00:00,3095963.8403499993
2017-11-13 00:00:00,3090357.13035
2017-11-14 00:00:00,3082620.56035
2017-11-15 00:00:00,3064359.3803499993
2017-11-16 00:00:00,3067420.7903499994
2017-11-17 00:00:00,3009362.0803500004
2017-11-20 00:00:00,3022054.720349999
2017-11-21 00:00:00,3017491.4503500005
2017-11-22 00:00:00,3017355.43175
2017-11-23 00:00:00,2965055.84583
2017-11-24 00:00:00,2964039.51583
2017-11-27 00:00:00,2945308.14583
2017-11-28 00:00:00,2978537.0554799996
2017-11-29 00:00:00,3001063.964959999
2017-11-30 00:00:00,2991155.014779999
2017-12-01 00:00:00,3000921.1547800004
2017-12-04 00:00:00,2985364.8947799997
2017-12-05 00:00:00,2936403.6675299993
2017-12-06 00:00:00,2952121.65946
2017-12-07 00:00:00,2941441.99946
2017-12-08 00:00:00,2968851.8094600006
2017-12-11 00:00:00,2993683.9094600007
2017-12-12 00:00:00,2950785.9879300008
2017-12-13 00:00:00,2968710.3279299997
2017-12-14 00:00:00,2968626.50793
2017-12-15 00:00:00,2955759.7179300003
2017-12-18 00:00:00,2956830.82793
2017-12-19 00:00:00,2974780.747929999
2017-12-20 00:00:00,2939898.2379300003
2017-12-21 00:00:00,2937908.1579300007
2017-12-22 00:00:00,2940009.7773800003
2017-12-25 00:00:00,2904477.922380001
2017-12-26 00:00:00,2936650.933650001
2017-12-27 00:00:00,2920845.6236499995
2017-12-28 00:00:00,2935615.5036500017
2017-12-29 00:00:00,2960919.8978200015
2018-01-02 00:00:00,3001072.20782
2018-01-03 00:00:00,3022742.45782
2018-01-04 00:00:00,3029723.86782
2018-01-05 00:00:00,3028513.0618200004
2018-01-08 00:00:00,3038702.8418200007
2018-01-09 00:00:00,3038013.8043800006
2018-01-10 00:00:00,3026822.3711800007
2018-01-11 00:00:00,3038407.3880600003
2018-01-12 00:00:00,3014839.6780600003
2018-01-15 00:00:00,2950829.5980600007
2018-01-16 00:00:00,2968739.0780600007
2018-01-17 00:00:00,2965215.3980600005
2018-01-18 00:00:00,2979908.1711399993
2018-01-19 00:00:00,2977865.811140001
2018-01-22 00:00:00,2995561.5411400013
2018-01-23 00:00:00,3002085.7211399996
2018-01-24 00:00:00,3003670.8011399987
2018-01-25 00:00:00,3003172.2611400005
2018-01-26 00:00:00,3000712.383140001
2018-01-29 00:00:00,2967450.496730001
2018-01-30 00:00:00,2966289.60673
2018-01-31 00:00:00,2906978.0167300003
2018-02-01 00:00:00,2794177.1126499996
2018-02-02 00:00:00,2784852.5226500016
2018-02-05 00:00:00,2797302.0868699993
2018-02-06 00:00:00,2675247.9316200004
2018-02-07 00:00:00,2675629.57728
2018-02-08 00:00:00,2685874.447280001
2018-02-09 00:00:00,2608362.60728
2018-02-12 00:00:00,2652535.2101200004
2018-02-13 00:00:00,2659134.647880001
2018-02-14 00:00:00,2672647.03788
2018-02-22 00:00:00,2722614.81788
2018-02-23 00:00:00,2737288.1678800005
2018-02-26 00:00:00,2793682.5880299998
2018-02-27 00:00:00,2790096.7480299994
2018-02-28 00:00:00,2788462.1480300003
2018-03-01 00:00:00,2825956.9580299994
2018-03-02 00:00:00,2815411.469410001
2018-03-05 00:00:00,2823041.8894100003
2018-03-06 00:00:00,2865051.5494099995
2018-03-07 00:00:00,2847266.6712500006
2018-03-08 00:00:00,2861248.4212500006
2018-03-09 00:00:00,2890415.571249999
2018-03-12 00:00:00,2930208.7512500007
2018-03-13 00:00:00,2914924.8012500014
2018-03-14 00:00:00,2899033.3392500007
2018-03-15 00:00:00,2876832.83855
2018-03-16 00:00:00,2875646.3185500004
2018-03-19 00:00:00,2876835.43855
2018-03-20 00:00:00,2874810.548550001
2018-03-21 00:00:00,2859110.6885500005
2018-03-22 00:00:00,2864474.9885500004
2018-03-23 00:00:00,2715420.808550001
2018-03-26 00:00:00,2732575.6332000005
2018-03-27 00:00:00,2790748.7632000004
2018-03-28 00:00:00,2767642.493200001
2018-03-29 00:00:00,2801738.923200001
2018-03-30 00:00:00,2835203.6032000002
2018-04-02 00:00:00,2843386.5732
2018-04-03 00:00:00,2823276.043200001
2018-04-04 00:00:00,2824886.2531999997
2018-04-09 00:00:00,2823991.015890001
2018-04-10 00:00:00,2833264.871289999
2018-04-11 00:00:00,2858665.4412900005
2018-04-12 00:00:00,2842479.54129
2018-04-13 00:00:00,2839890.601290001
2018-04-16 00:00:00,2798488.6457400015
2018-04-17 00:00:00,2745023.7457400016
2018-04-18 00:00:00,2768141.3857400003
2018-04-19 00:00:00,2779777.6505400008
2018-04-20 00:00:00,2716605.756149999
2018-04-23 00:00:00,2706211.8348699994
2018-04-24 00:00:00,2763766.4302000017
2018-04-25 00:00:00,2772661.9902000003
2018-04-26 00:00:00,2730929.5101999994
2018-04-27 00:00:00,2739142.689040002
2018-05-02 00:00:00,2734080.72904
2018-05-03 00:00:00,2762013.01904
2018-05-04 00:00:00,2766046.8890399993
2018-05-07 00:00:00,2817183.499040002
2018-05-08 00:00:00,2840632.19412
2018-05-09 00:00:00,2847426.75412
2018-05-10 00:00:00,2863107.3941200012
2018-05-11 00:00:00,2833100.42412
2018-05-14 00:00:00,2808608.7941199993
2018-05-15 00:00:00,2848551.8941200003
2018-05-16 00:00:00,2844194.344120001
2018-05-17 00:00:00,2831889.9441200006
2018-05-18 00:00:00,2858771.2741199997
2018-05-21 00:00:00,2896081.9241199996
2018-05-22 00:00:00,2901186.1741199987
2018-05-23 00:00:00,2869033.5241200007
2018-05-24 00:00:00,2859649.8841200005
2018-05-25 00:00:00,2846968.654120001
2018-05-28 00:00:00,2825422.944119999
2018-05-29 00:00:00,2803135.0441199993
2018-05-30 00:00:00,2695250.61412
2018-05-31 00:00:00,2740289.3951600012
2018-06-01 00:00:00,2711826.9551600013
2018-06-04 00:00:00,2717481.06516
2018-06-05 00:00:00,2752560.99516
2018-06-06 00:00:00,2754298.8951599994
2018-06-07 00:00:00,2731211.48516
2018-06-08 00:00:00,2709890.42516
2018-06-11 00:00:00,2698635.7151600006
2018-06-12 00:00:00,2726274.51516
2018-06-13 00:00:00,2680467.37516
2018-06-14 00:00:00,2660221.42444
2018-06-15 00:00:00,2605634.8715399997
2018-06-19 00:00:00,2443403.1765799993
2018-06-20 00:00:00,2475327.2326900004
2018-06-21 00:00:00,2436426.9538800004
2018-06-22 00:00:00,2461434.3718
2018-06-25 00:00:00,2456790.2217999995
2018-06-26 00:00:00,2475361.4318000004
2018-06-27 00:00:00,2459039.5408200016
2018-06-28 00:00:00,2423797.49592
2018-06-29 00:00:00,2486444.4445700007
2018-07-02 00:00:00,2466640.3004500014
2018-07-03 00:00:00,2494166.5804500007
2018-07-04 00:00:00,2451352.4804500006
2018-07-05 00:00:00,2397577.885450001
2018-07-06 00:00:00,2393074.87707
2018-07-09 00:00:00,2434357.528500001
2018-07-10 00:00:00,2448290.5584999993
2018-07-11 00:00:00,2383308.6585
2018-07-12 00:00:00,2429184.80284
2018-07-13 00:00:00,2445559.03284
2018-07-16 00:00:00,2441347.2628400004
2018-07-17 00:00:00,2445570.193840001
2018-07-18 00:00:00,2445381.11443
2018-07-19 00:00:00,2419904.66443
2018-07-20 00:00:00,2441803.7144299992
2018-07-23 00:00:00,2461913.184430001
2018-07-24 00:00:00,2501308.585570001
2018-07-25 00:00:00,2511974.333750001
2018-07-26 00:00:00,2509570.1637500017
2018-07-27 00:00:00,2498324.18375
2018-07-30 00:00:00,2467862.183750001
2018-07-31 00:00:00,2466176.243750001
