timestamp,symbol,size,price,side,fees,order_id
2015-09-17 00:00:00,600894.SH,2100.0,9.2168,Buy,19.35528,106
2015-09-17 00:00:00,601012.SH,8300.0,2.3889,Buy,19.82787,107
2015-09-17 00:00:00,603006.SH,1900.0,10.2256,Buy,19.42864,108
2015-09-17 00:00:00,601579.SH,2200.0,8.7662,Buy,19.28564,109
2015-09-17 00:00:00,000955.SZ,3400.0,5.78,Buy,19.652,110
2015-09-17 00:00:00,002165.SZ,3600.0,5.4203,Buy,19.513080000000002,111
2015-09-17 00:00:00,002122.SZ,2800.0,6.9635,Buy,19.497799999999998,112
2015-09-17 00:00:00,000528.SZ,4300.0,4.6316,Buy,19.915879999999998,113
2015-09-17 00:00:00,300341.SZ,2800.0,6.9942,Buy,19.58376,114
2015-09-17 00:00:00,002709.SZ,9300.0,2.1339,Buy,19.84527,115
2015-09-17 00:00:00,000680.SZ,4000.0,4.899,Buy,19.596,116
2015-09-17 00:00:00,002735.SZ,2300.0,8.6839,Buy,19.972969999999997,117
2015-09-18 00:00:00,601519.SH,2000.0,9.67,Buy,19.34,118
2015-09-18 00:00:00,600505.SH,2600.0,7.476,Buy,19.4376,119
2015-09-18 00:00:00,300402.SZ,1600.0,12.2694,Buy,19.63104,120
2015-09-18 00:00:00,300210.SZ,2600.0,7.5896,Buy,19.73296,121
2015-09-21 00:00:00,601002.SH,2100.0,9.4414,Buy,19.82694,122
2015-09-21 00:00:00,601390.SH,2200.0,9.0313,Buy,19.86886,123
2015-09-21 00:00:00,603009.SH,2100.0,9.5221,Buy,19.99641,124
2015-09-21 00:00:00,601139.SH,3900.0,5.0599,Buy,19.733610000000002,125
2015-09-21 00:00:00,002584.SZ,2000.0,9.8679,Buy,19.735800000000005,126
2015-09-21 00:00:00,002540.SZ,3700.0,5.338,Buy,19.7506,127
2015-09-21 00:00:00,002490.SZ,2500.0,7.79,Buy,19.475,128
2015-09-21 00:00:00,000968.SZ,3300.0,6.0015,Buy,19.80495,129
2015-09-21 00:00:00,002200.SZ,1600.0,11.8921,Buy,19.02736,130
2015-09-21 00:00:00,000919.SZ,1700.0,11.648,Buy,19.8016,131
2015-09-22 00:00:00,601992.SH,6000.0,3.3185,Buy,19.911,132
2015-09-22 00:00:00,600812.SH,3300.0,6.0418,Buy,19.93794,133
2015-09-22 00:00:00,601001.SH,4100.0,4.7954,Buy,19.66114,134
2015-09-22 00:00:00,601700.SH,3400.0,5.8166,Buy,19.776440000000004,135
2015-09-22 00:00:00,603366.SH,2500.0,7.8507,Buy,19.62675,136
2015-09-22 00:00:00,600617.SH,1800.0,10.7691,Buy,19.38438,137
2015-09-22 00:00:00,601015.SH,4700.0,4.1701,Buy,19.599469999999997,138
2015-09-22 00:00:00,601969.SH,1500.0,12.7523,Buy,19.12845,139
2015-09-22 00:00:00,601600.SH,4200.0,4.7565,Buy,19.9773,140
2015-09-22 00:00:00,600246.SH,4500.0,4.3603,Buy,19.62135,141
2015-09-22 00:00:00,600875.SH,1700.0,11.3044,Buy,19.21748,142
2015-09-22 00:00:00,600725.SH,7000.0,2.835,Buy,19.845,143
2015-09-22 00:00:00,600059.SH,2400.0,8.2435,Buy,19.784399999999998,144
2015-09-22 00:00:00,600595.SH,4400.0,4.4633,Buy,19.63852,145
2015-09-22 00:00:00,600221.SH,5000.0,3.9436,Buy,19.718,146
2015-09-22 00:00:00,002725.SZ,2100.0,9.3311,Buy,19.595309999999998,147
2015-09-22 00:00:00,002546.SZ,4100.0,4.847,Buy,19.872700000000002,148
2015-09-22 00:00:00,002463.SZ,5100.0,3.8767,Buy,19.77117,149
2015-09-22 00:00:00,000737.SZ,4400.0,4.5346,Buy,19.952240000000003,150
2015-09-22 00:00:00,000525.SZ,1800.0,11.0551,Buy,19.89918,151
2015-09-22 00:00:00,000166.SZ,3400.0,5.7526,Buy,19.55884,152
2015-09-22 00:00:00,000897.SZ,4200.0,4.6711,Buy,19.61862,153
2015-09-22 00:00:00,002267.SZ,2400.0,8.0297,Buy,19.27128,154
2015-09-22 00:00:00,000157.SZ,5900.0,3.3721,Buy,19.89539,155
2015-09-22 00:00:00,300255.SZ,2600.0,7.6277,Buy,19.83202,156
2015-09-22 00:00:00,300083.SZ,3400.0,5.8633,Buy,19.935219999999997,157
2015-09-22 00:00:00,002396.SZ,1600.0,11.7711,Buy,18.83376,158
2015-09-24 00:00:00,600965.SH,2100.0,9.38,Buy,19.698,159
2015-09-24 00:00:00,603088.SH,3700.0,5.3565,Buy,19.81905,160
2015-09-24 00:00:00,600976.SH,800.0,22.3111,Buy,17.84888,161
2015-09-24 00:00:00,000567.SZ,6500.0,3.0569,Buy,19.869850000000003,162
2015-09-24 00:00:00,000507.SZ,3500.0,5.697,Buy,19.9395,163
2015-09-24 00:00:00,000035.SZ,3100.0,6.3901,Buy,19.80931,164
2015-09-24 00:00:00,002748.SZ,1700.0,11.4602,Buy,19.48234,165
2015-09-24 00:00:00,002045.SZ,2600.0,7.5925,Buy,19.7405,166
2015-09-24 00:00:00,000895.SZ,2000.0,9.8094,Buy,19.6188,167
2015-09-28 00:00:00,601633.SH,2500.0,7.9619,Buy,19.90475,168
2015-09-28 00:00:00,600691.SH,6400.0,3.12,Buy,19.968,169
2015-09-28 00:00:00,300125.SZ,2600.0,7.6346,Buy,19.84996,170
2015-09-28 00:00:00,002443.SZ,2200.0,8.9098,Buy,19.601560000000003,171
2015-09-28 00:00:00,002648.SZ,7600.0,2.6225,Buy,19.931,172
2015-09-30 00:00:00,600528.SH,1900.0,10.4408,Buy,19.83752,173
2015-09-30 00:00:00,600805.SH,1900.0,10.375,Buy,19.712500000000002,174
2015-09-30 00:00:00,603688.SH,3300.0,5.9865,Buy,19.75545,175
2015-09-30 00:00:00,002035.SZ,5200.0,3.8147,Buy,19.836440000000003,176
2015-09-30 00:00:00,000156.SZ,900.0,21.9427,Buy,19.74843,177
2015-10-09 00:00:00,600104.SH,1700.0,11.5945,Buy,19.71065,178
2015-10-09 00:00:00,600241.SH,2000.0,9.5661,Buy,19.1322,179
2015-10-09 00:00:00,603123.SH,2300.0,8.3554,Buy,19.217419999999997,180
2015-10-09 00:00:00,603018.SH,3300.0,6.0017,Buy,19.805609999999998,181
2015-10-09 00:00:00,600250.SH,2000.0,9.71,Buy,19.42,182
2015-10-09 00:00:00,600143.SH,3300.0,6.0571,Buy,19.98843,183
2015-10-09 00:00:00,601116.SH,2500.0,7.7626,Buy,19.4065,184
2015-10-09 00:00:00,601009.SH,5400.0,3.7036,Buy,19.99944,185
2015-10-09 00:00:00,600863.SH,6100.0,3.2466,Buy,19.80426,186
2015-10-09 00:00:00,600684.SH,3000.0,6.656,Buy,19.968,187
2015-10-09 00:00:00,600998.SH,3900.0,5.023,Buy,19.589699999999997,188
2015-10-09 00:00:00,600396.SH,3000.0,6.4777,Buy,19.4331,189
2015-10-09 00:00:00,601678.SH,5600.0,3.5622,Buy,19.94832,190
2015-10-09 00:00:00,600829.SH,2100.0,9.4334,Buy,19.810140000000004,191
2015-10-09 00:00:00,600596.SH,4700.0,4.2394,Buy,19.92518,192
2015-10-09 00:00:00,600295.SH,8200.0,2.4103,Buy,19.76446,193
2015-11-11 00:00:00,002709.SZ,9300.0,4.5066,Sell,41.91138,194
2015-11-11 00:00:00,002396.SZ,1200.0,16.665,Buy,19.998,195
2015-11-11 00:00:00,000680.SZ,2700.0,7.3156,Buy,19.752119999999998,196
2015-11-11 00:00:00,000919.SZ,1300.0,14.6826,Buy,19.087380000000003,197
2015-11-16 00:00:00,002045.SZ,2600.0,16.3449,Sell,42.496739999999996,198
2015-11-16 00:00:00,000968.SZ,2700.0,7.3693,Buy,19.89711,199
2015-11-16 00:00:00,002685.SZ,1800.0,10.5821,Buy,19.047780000000003,200
2015-11-18 00:00:00,600061.SH,2700.0,14.4072,Sell,38.899440000000006,201
2015-11-18 00:00:00,300402.SZ,1100.0,17.7391,Buy,19.51301,202
2015-11-18 00:00:00,300210.SZ,2100.0,9.5105,Buy,19.97205,203
2015-11-20 00:00:00,000567.SZ,6500.0,6.5084,Sell,42.3046,204
2015-11-20 00:00:00,000525.SZ,1300.0,14.8704,Buy,19.33152,205
2015-11-20 00:00:00,000507.SZ,2700.0,7.3377,Buy,19.811790000000002,206
2015-12-04 00:00:00,002584.SZ,2000.0,22.0371,Sell,44.0742,207
2015-12-04 00:00:00,002490.SZ,1900.0,10.15,Buy,19.285,208
2015-12-04 00:00:00,002463.SZ,3600.0,5.4798,Buy,19.72728,209
2015-12-04 00:00:00,002443.SZ,2200.0,13.6488,Sell,30.02736,210
2015-12-04 00:00:00,300255.SZ,1900.0,10.3538,Buy,19.672220000000003,211
2015-12-04 00:00:00,002648.SZ,6200.0,3.1749,Buy,19.68438,212
2015-12-11 00:00:00,603006.SH,1900.0,21.7992,Sell,41.418479999999995,213
2015-12-11 00:00:00,600246.SH,3500.0,5.7131,Buy,19.995849999999997,214
2015-12-11 00:00:00,601579.SH,1800.0,11.1085,Buy,19.9953,215
2015-12-18 00:00:00,000691.SZ,9200.0,9.0798,Sell,83.53416,216
2015-12-18 00:00:00,002486.SZ,3000.0,6.5905,Buy,19.7715,217
2015-12-21 00:00:00,600894.SH,1400.0,13.4299,Buy,18.80186,218
2015-12-21 00:00:00,601633.SH,2000.0,9.9358,Buy,19.871600000000004,219
2015-12-21 00:00:00,600545.SH,1700.0,11.1598,Buy,18.97166,220
2016-01-12 00:00:00,600545.SH,1700.0,7.8602,Sell,13.36234,221
2016-01-12 00:00:00,600965.SH,1700.0,11.224,Buy,19.0808,222
2016-01-18 00:00:00,601390.SH,2200.0,6.3799,Sell,14.03578,223
2016-01-27 00:00:00,600031.SH,3200.0,4.1297,Sell,13.21504,224
2016-01-27 00:00:00,603609.SH,2100.0,9.1693,Buy,19.25553,225
2016-01-27 00:00:00,000156.SZ,900.0,14.8918,Sell,13.40262,226
2016-01-27 00:00:00,002204.SZ,6300.0,3.1343,Buy,19.74609,227
2016-01-28 00:00:00,600863.SH,6100.0,2.1076,Sell,12.85636,228
2016-01-28 00:00:00,600617.SH,1800.0,7.0033,Sell,12.60594,229
2016-01-28 00:00:00,002546.SZ,3000.0,6.5873,Buy,19.7619,230
2016-01-29 00:00:00,600805.SH,1900.0,7.4867,Sell,14.22473,231
2016-01-29 00:00:00,600396.SH,3000.0,4.5958,Sell,13.7874,232
2016-01-29 00:00:00,603000.SH,1400.0,13.7869,Buy,19.301660000000002,233
2016-01-29 00:00:00,601600.SH,4200.0,3.4592,Sell,14.52864,234
2016-01-29 00:00:00,600084.SH,4100.0,4.85,Buy,19.885,235
2016-01-29 00:00:00,600755.SH,4000.0,3.571,Sell,14.284,236
2016-01-29 00:00:00,002535.SZ,2900.0,6.8377,Buy,19.82933,237
2016-03-01 00:00:00,002463.SZ,8700.0,3.2797,Sell,28.53339,238
2016-03-01 00:00:00,002267.SZ,2400.0,5.6147,Sell,13.475280000000001,239
2016-03-01 00:00:00,002200.SZ,1100.0,16.9063,Buy,18.59693,240
2016-03-02 00:00:00,600241.SH,1500.0,13.0139,Buy,19.52085,241
2016-03-24 00:00:00,002546.SZ,7100.0,12.804,Sell,90.90840000000001,242
2016-03-24 00:00:00,002035.SZ,3700.0,5.2968,Buy,19.59816,243
2016-03-24 00:00:00,000955.SZ,2300.0,8.39,Buy,19.297,244
2016-03-24 00:00:00,002748.SZ,1400.0,14.1912,Buy,19.86768,245
2016-03-24 00:00:00,002165.SZ,3000.0,6.5633,Buy,19.6899,246
2016-03-24 00:00:00,300083.SZ,2300.0,8.6801,Buy,19.96423,247
2016-06-03 00:00:00,300083.SZ,5700.0,9.7775,Sell,55.73175,248
2016-06-03 00:00:00,002735.SZ,1600.0,11.9861,Buy,19.177760000000003,249
2016-06-06 00:00:00,601012.SH,5600.0,3.5477,Buy,19.86712,250
2016-06-06 00:00:00,600250.SH,1500.0,13.15,Buy,19.725,251
2016-06-24 00:00:00,600241.SH,3500.0,19.182,Sell,67.137,252
2016-06-24 00:00:00,601116.SH,2000.0,9.6689,Buy,19.337800000000005,253
2016-06-24 00:00:00,600829.SH,1500.0,12.8694,Buy,19.304100000000002,254
2016-06-24 00:00:00,600084.SH,3100.0,6.26,Buy,19.406,255
2016-06-30 00:00:00,300341.SZ,2800.0,15.8846,Sell,44.47688000000001,256
2016-07-01 00:00:00,603088.SH,3100.0,6.4324,Buy,19.940440000000002,257
2016-07-01 00:00:00,603609.SH,1400.0,14.1364,Buy,19.79096,258
2016-07-20 00:00:00,002486.SZ,7300.0,6.5309,Sell,47.67557,259
2016-07-21 00:00:00,600104.SH,1300.0,15.338,Buy,19.9394,260
2016-07-21 00:00:00,601009.SH,4200.0,4.6726,Buy,19.624920000000003,261
2016-07-21 00:00:00,603000.SH,1000.0,19.1289,Buy,19.1289,262
2016-07-28 00:00:00,600084.SH,7200.0,10.28,Sell,74.016,263
2016-07-28 00:00:00,600595.SH,3500.0,5.5864,Buy,19.552400000000002,264
2016-07-28 00:00:00,002725.SZ,1400.0,14.0139,Buy,19.61946,265
2016-07-28 00:00:00,000703.SZ,4100.0,4.7775,Buy,19.58775,266
2016-07-28 00:00:00,002204.SZ,4900.0,4.0033,Buy,19.616170000000004,267
2016-08-22 00:00:00,002490.SZ,4400.0,10.73,Sell,47.212,268
2016-08-22 00:00:00,000737.SZ,3600.0,5.4357,Buy,19.56852,269
2016-08-22 00:00:00,000895.SZ,1300.0,14.3563,Buy,18.66319,270
2016-10-17 00:00:00,601700.SH,3400.0,7.6514,Sell,26.01476,271
2016-10-17 00:00:00,600596.SH,3900.0,5.036,Buy,19.6404,272
2016-10-27 00:00:00,002122.SZ,2800.0,11.74,Sell,32.872,273
2016-10-28 00:00:00,603018.SH,2600.0,7.5845,Buy,19.7197,274
2016-10-28 00:00:00,600998.SH,3000.0,6.5142,Buy,19.5426,275
2016-11-11 00:00:00,300402.SZ,2700.0,30.3079,Sell,81.83133000000001,276
2016-11-11 00:00:00,300125.SZ,1700.0,11.3021,Buy,19.21357,277
2016-11-14 00:00:00,603123.SH,1900.0,10.1659,Buy,19.315210000000004,278
2016-11-14 00:00:00,601678.SH,4600.0,4.3141,Buy,19.84486,279
2016-11-14 00:00:00,601001.SH,3100.0,6.266,Buy,19.424599999999998,280
2016-11-23 00:00:00,603009.SH,2100.0,19.984,Sell,41.9664,281
2016-11-23 00:00:00,600295.SH,5700.0,3.4636,Buy,19.742520000000003,282
2016-11-23 00:00:00,600976.SH,600.0,28.8594,Buy,17.31564,283
2016-11-29 00:00:00,601116.SH,4500.0,21.1945,Sell,95.37525000000001,284
2016-11-29 00:00:00,600528.SH,1400.0,13.6919,Buy,19.16866,285
2016-11-29 00:00:00,601015.SH,3400.0,5.8088,Buy,19.74992,286
2016-11-29 00:00:00,603688.SH,2300.0,8.694,Buy,19.9962,287
2016-11-29 00:00:00,600505.SH,1800.0,10.6647,Buy,19.19646,288
2016-11-29 00:00:00,000035.SZ,2500.0,7.8203,Buy,19.55075,289
2016-11-30 00:00:00,002035.SZ,8900.0,9.4692,Sell,84.27588,290
2016-12-01 00:00:00,603366.SH,2100.0,9.4957,Buy,19.940969999999997,291
2016-12-13 00:00:00,600722.SH,8600.0,10.98,Sell,94.428,292
2016-12-15 00:00:00,600691.SH,5400.0,3.69,Buy,19.926000000000002,293
2016-12-29 00:00:00,600136.SH,1200.0,16.3456,Buy,19.614720000000002,294
2017-01-17 00:00:00,601519.SH,2000.0,6.82,Sell,13.64,295
2017-01-25 00:00:00,002748.SZ,3100.0,25.4824,Sell,78.99543999999999,296
2017-02-08 00:00:00,002725.SZ,3500.0,16.1769,Sell,56.619150000000005,297
2017-02-10 00:00:00,600059.SH,1900.0,10.0442,Buy,19.08398,298
2017-02-21 00:00:00,000507.SZ,6200.0,6.7319,Sell,41.73778000000001,299
2017-02-22 00:00:00,601992.SH,6000.0,4.1362,Sell,24.817199999999996,300
2017-02-22 00:00:00,000528.SZ,3400.0,5.7412,Buy,19.520080000000004,301
2017-03-31 00:00:00,601002.SH,2100.0,9.5397,Sell,20.033369999999998,302
2017-04-10 00:00:00,000968.SZ,6000.0,13.7057,Sell,82.2342,303
2017-04-11 00:00:00,000897.SZ,2900.0,6.6744,Buy,19.355760000000004,304
2017-04-12 00:00:00,600246.SH,8000.0,5.8397,Sell,46.7176,305
2017-04-12 00:00:00,002204.SZ,11200.0,5.079,Sell,56.8848,306
2017-04-12 00:00:00,000897.SZ,7100.0,6.0869,Sell,43.216989999999996,307
2017-04-14 00:00:00,600684.SH,2600.0,7.6844,Buy,19.97944,308
2017-04-17 00:00:00,600812.SH,3300.0,6.3017,Sell,20.79561,309
2017-04-26 00:00:00,002379.SZ,3400.0,5.8645,Buy,19.9393,310
2017-05-24 00:00:00,600894.SH,3500.0,7.5158,Sell,26.3053,311
2017-05-24 00:00:00,600875.SH,1700.0,7.8748,Sell,13.38716,312
2017-05-24 00:00:00,000919.SZ,3000.0,8.9996,Sell,26.9988,313
2017-07-21 00:00:00,600295.SH,13900.0,5.3268,Sell,74.04252000000001,314
2017-08-01 00:00:00,601012.SH,13900.0,6.2029,Sell,86.22031,315
2017-08-02 00:00:00,601001.SH,7200.0,5.163,Sell,37.1736,316
2017-08-23 00:00:00,600818.SH,900.0,21.7263,Buy,19.55367,317
2017-08-23 00:00:00,603618.SH,2200.0,8.8051,Buy,19.371219999999997,318
2017-08-23 00:00:00,002312.SZ,3700.0,5.3177,Buy,19.675490000000003,319
2017-09-06 00:00:00,000552.SZ,6100.0,3.245,Buy,19.7945,320
2017-09-15 00:00:00,000799.SZ,3100.0,26.0418,Sell,80.72958,321
2017-09-20 00:00:00,002312.SZ,3000.0,6.4753,Buy,19.4259,322
2017-09-26 00:00:00,300402.SZ,1200.0,15.7256,Buy,18.870720000000002,323
2017-11-22 00:00:00,300423.SZ,2000.0,9.7343,Buy,19.4686,324
2017-11-22 00:00:00,002569.SZ,400.0,48.35,Buy,19.34,325
2017-11-23 00:00:00,603366.SH,4600.0,5.7752,Sell,26.56592,326
2017-11-28 00:00:00,601969.SH,1500.0,9.0269,Sell,13.540349999999998,327
2017-11-29 00:00:00,000703.SZ,10100.0,8.5852,Sell,86.71052,328
2017-11-30 00:00:00,603158.SH,2300.0,8.6098,Buy,19.80254,329
2017-11-30 00:00:00,600714.SH,2100.0,9.4972,Buy,19.944119999999998,330
2017-11-30 00:00:00,600130.SH,3600.0,5.48,Buy,19.728,331
2017-11-30 00:00:00,603319.SH,2400.0,8.233,Buy,19.7592,332
2017-11-30 00:00:00,603958.SH,1300.0,14.5763,Buy,18.949189999999998,333
2017-11-30 00:00:00,603300.SH,5500.0,3.6043,Buy,19.823649999999997,334
2017-11-30 00:00:00,002796.SZ,1400.0,13.5815,Buy,19.0141,335
2017-11-30 00:00:00,002351.SZ,3600.0,5.5097,Buy,19.83492,336
2017-11-30 00:00:00,002801.SZ,1200.0,16.0046,Buy,19.20552,337
2017-11-30 00:00:00,002519.SZ,3200.0,6.2292,Buy,19.933439999999997,338
2017-11-30 00:00:00,300589.SZ,2500.0,7.8262,Buy,19.5655,339
