date,strategy
2015-11-13 00:00:00,-0.01945473405621767
2015-11-16 00:00:00,0.021229303147713985
2015-11-17 00:00:00,-0.0016859365711309193
2015-11-18 00:00:00,-0.016883764206762297
2015-11-19 00:00:00,0.0237628212600125
2015-11-20 00:00:00,0.012203829556926449
2015-11-23 00:00:00,-0.00544058383379975
2015-11-24 00:00:00,0.00971384477330517
2015-11-25 00:00:00,0.012353509759023051
2015-11-26 00:00:00,-0.0027798449851552665
2015-11-27 00:00:00,-0.07230410371528362
2015-11-30 00:00:00,0.008323575713485187
2015-12-01 00:00:00,0.013330429095643304
2015-12-02 00:00:00,-0.0020718060911432135
2015-12-03 00:00:00,0.025812804672889378
2015-12-04 00:00:00,-0.0026292063148647404
2015-12-07 00:00:00,0.014232964935143588
2015-12-08 00:00:00,-0.02514223405378313
2015-12-09 00:00:00,-0.007672902363067169
2015-12-10 00:00:00,-0.007190304400015557
2015-12-11 00:00:00,-0.006163959032464805
2015-12-14 00:00:00,0.024408365855361547
2015-12-15 00:00:00,0.006697167080635502
2015-12-16 00:00:00,0.009469826156343064
2015-12-17 00:00:00,0.02618844749132787
2015-12-18 00:00:00,-0.0035116430927210063
2015-12-21 00:00:00,0.019584911009038475
2015-12-22 00:00:00,0.010947180772270304
2015-12-23 00:00:00,-0.011624807141687676
2015-12-24 00:00:00,-0.004701788749672309
2015-12-25 00:00:00,0.012482475309342211
2015-12-28 00:00:00,-0.02147028969230458
2015-12-29 00:00:00,0.01521574292279948
2015-12-30 00:00:00,0.007985335205740407
2015-12-31 00:00:00,-0.010864488540747952
2016-01-04 00:00:00,-0.08341661523036115
2016-01-05 00:00:00,-0.018145682607008107
2016-01-06 00:00:00,0.03161655682443354
2016-01-07 00:00:00,-0.08660416664849746
2016-01-08 00:00:00,0.024141607221553008
2016-01-11 00:00:00,-0.06478935843446254
2016-01-12 00:00:00,-0.0034567135226177825
2016-01-13 00:00:00,-0.03485765299874599
2016-01-14 00:00:00,0.03113843422832807
2016-01-15 00:00:00,-0.04255874057539932
2016-01-18 00:00:00,0.015884071057382654
2016-01-19 00:00:00,0.0361030849216144
2016-01-20 00:00:00,-0.0067756388817994395
2016-01-21 00:00:00,-0.035999997480867685
2016-01-22 00:00:00,0.01786105720016118
2016-01-25 00:00:00,0.013545951688465507
2016-01-26 00:00:00,-0.07548244583796127
2016-01-27 00:00:00,-0.011172130688515858
2016-01-28 00:00:00,-0.04016980320505614
2016-01-29 00:00:00,0.03289579050562441
2016-02-01 00:00:00,-0.011396918573652437
2016-02-02 00:00:00,0.03336393623163203
2016-02-03 00:00:00,0.005891658707441572
2016-02-04 00:00:00,0.02142225442123924
2016-02-05 00:00:00,-0.01126419464291839
2016-02-15 00:00:00,-0.002049820901327548
2016-02-16 00:00:00,0.04047636887122841
2016-02-17 00:00:00,0.008857882091097613
2016-02-18 00:00:00,-0.0019163180938297497
2016-02-19 00:00:00,0.0027474409933807564
2016-02-22 00:00:00,0.023760362684291936
2016-02-23 00:00:00,0.002955944145351719
2016-02-24 00:00:00,0.0049015186125487276
2016-02-25 00:00:00,-0.08573986717263093
2016-02-26 00:00:00,0.006144619601171852
2016-02-29 00:00:00,-0.04948535983069524
2016-03-01 00:00:00,0.022854327808797592
2016-03-02 00:00:00,0.05298036706188203
2016-03-03 00:00:00,0.00516031053596766
2016-03-04 00:00:00,-0.025749729069935667
2016-03-07 00:00:00,0.02598067244458746
2016-03-08 00:00:00,0.009244370390119494
2016-03-09 00:00:00,-0.025469511718304028
2016-03-10 00:00:00,-0.018504897007044274
2016-03-11 00:00:00,0.005492095110258832
2016-03-14 00:00:00,0.031710718548789485
2016-03-15 00:00:00,-0.004474369176397763
2016-03-16 00:00:00,-0.013258161832740534
2016-03-17 00:00:00,0.028813068964263833
2016-03-18 00:00:00,0.029878397387662625
2016-03-21 00:00:00,0.023922246162081162
2016-03-22 00:00:00,-0.003883730440116362
2016-03-23 00:00:00,0.007379423888116854
2016-03-24 00:00:00,-0.013168869178044829
2016-03-25 00:00:00,0.00888859488631244
2016-03-28 00:00:00,0.0027283923271266275
2016-03-29 00:00:00,-0.02030312900815312
2016-03-30 00:00:00,0.033790303760429685
2016-03-31 00:00:00,0.0023773664034063557
2016-04-01 00:00:00,0.006430350178050492
2016-04-05 00:00:00,0.025119258668157896
2016-04-06 00:00:00,0.005490580497121034
2016-04-07 00:00:00,-0.014826108965341867
2016-04-08 00:00:00,-0.012259060016766243
2016-04-11 00:00:00,0.02426609672669655
2016-04-12 00:00:00,9.234642305488983e-05
2016-04-13 00:00:00,0.018567056016762562
2016-04-14 00:00:00,0.01061810179733591
2016-04-15 00:00:00,-0.0005161687306662888
2016-04-18 00:00:00,-0.01036176544113232
2016-04-19 00:00:00,-0.000324630997189046
2016-04-20 00:00:00,-0.04339425563145616
2016-04-21 00:00:00,-0.006271540092493755
2016-04-22 00:00:00,0.00866305118331101
2016-04-25 00:00:00,-0.0013046752845986553
2016-04-26 00:00:00,0.012538890007843584
2016-04-27 00:00:00,-0.001586798552407287
2016-04-28 00:00:00,-0.0034651065633451994
2016-04-29 00:00:00,0.0027751968704563534
2016-05-03 00:00:00,0.02934281377210124
2016-05-04 00:00:00,0.0022092335395662577
2016-05-05 00:00:00,0.00898179693065293
2016-05-06 00:00:00,-0.044579432930349605
2016-05-09 00:00:00,-0.04508924863875874
2016-05-10 00:00:00,0.0022256061784458048
2016-05-11 00:00:00,-0.0027845922234903675
2016-05-12 00:00:00,-0.010278006598637757
2016-05-13 00:00:00,0.0005898025138662
2016-05-16 00:00:00,0.014972777923660141
2016-05-17 00:00:00,-0.0031279610848472528
2016-05-18 00:00:00,-0.03385961538152049
2016-05-19 00:00:00,0.004636280960764294
2016-05-20 00:00:00,0.014474164870354356
2016-05-23 00:00:00,0.01247098666603108
2016-05-24 00:00:00,-0.007784130413063806
2016-05-25 00:00:00,-0.0008212574748353019
2016-05-26 00:00:00,0.0008854187506681654
2016-05-27 00:00:00,-0.0009202501582885603
2016-05-30 00:00:00,-0.002823177967445023
2016-05-31 00:00:00,0.034323689032658145
2016-06-01 00:00:00,0.004365328957222969
2016-06-02 00:00:00,0.008998565004299408
2016-06-03 00:00:00,0.0032449188619787517
2016-06-06 00:00:00,0.001953172065744413
2016-06-07 00:00:00,0.0026997463489026874
2016-06-08 00:00:00,-0.00034541654072761663
2016-06-13 00:00:00,-0.04339142912255756
2016-06-14 00:00:00,0.008133641739951125
2016-06-15 00:00:00,0.025909208119678118
2016-06-16 00:00:00,-0.0001483096470371592
2016-06-17 00:00:00,0.01011405282339184
2016-06-20 00:00:00,0.004918187911523875
2016-06-21 00:00:00,-0.0021115880350933702
2016-06-22 00:00:00,0.021691731763867628
2016-06-23 00:00:00,-0.008611467187941257
2016-06-24 00:00:00,-0.011607660220699145
2016-06-27 00:00:00,0.01970325373906534
2016-06-28 00:00:00,0.006322668255382302
2016-06-29 00:00:00,0.005818108039543635
2016-06-30 00:00:00,0.0031175142731003636
2016-07-01 00:00:00,-0.00500203070955707
2016-07-04 00:00:00,0.019257506261814772
2016-07-05 00:00:00,0.008437588635505033
2016-07-06 00:00:00,0.011961937687893442
2016-07-07 00:00:00,0.002758731700869488
2016-07-08 00:00:00,-0.005941573689408619
2016-07-11 00:00:00,0.004772302572063625
2016-07-12 00:00:00,0.014709465075367412
2016-07-13 00:00:00,-0.001213035203496915
2016-07-14 00:00:00,0.0022122112581302034
2016-07-15 00:00:00,-0.0015224846170214246
2016-07-18 00:00:00,-0.0015726881606338283
2016-07-19 00:00:00,0.002480530659288327
2016-07-20 00:00:00,-0.0005107038211104031
2016-07-21 00:00:00,0.0020277121147231902
2016-07-22 00:00:00,-0.003448147061464013
2016-07-25 00:00:00,0.0016243962689290736
2016-07-26 00:00:00,0.014174191327662289
2016-07-27 00:00:00,-0.038121646651898544
2016-07-28 00:00:00,0.005852183484506446
2016-07-29 00:00:00,-0.00351338057823114
2016-08-01 00:00:00,-0.014659453290982394
2016-08-02 00:00:00,0.009023103723063475
2016-08-03 00:00:00,0.005158782713148735
2016-08-04 00:00:00,0.0020543562275772143
2016-08-05 00:00:00,-0.0026720117628511453
2016-08-08 00:00:00,0.014261147588287892
2016-08-09 00:00:00,0.0074043426380427935
2016-08-10 00:00:00,-0.003908082841604821
2016-08-11 00:00:00,-0.013956931997560429
2016-08-12 00:00:00,0.012151638530896403
2016-08-15 00:00:00,0.01951015329713801
2016-08-16 00:00:00,0.005812097782368353
2016-08-17 00:00:00,0.0024204793967905758
2016-08-18 00:00:00,-0.0029476556169084622
2016-08-19 00:00:00,4.9903899138614705e-05
2016-08-22 00:00:00,-0.007407178653698665
2016-08-23 00:00:00,-0.001173861185597036
2016-08-24 00:00:00,0.0015743454526497835
2016-08-25 00:00:00,-0.0007972377715214085
2016-08-26 00:00:00,0.004463975861996428
2016-08-29 00:00:00,0.004438211192184349
2016-08-30 00:00:00,-0.00093564625341791
2016-08-31 00:00:00,0.002351068879443474
2016-09-01 00:00:00,-0.00820996493823234
2016-09-02 00:00:00,-0.0004376583118578248
2016-09-05 00:00:00,0.010192150046559822
2016-09-06 00:00:00,0.011757178224552467
2016-09-07 00:00:00,0.002846140049684198
2016-09-08 00:00:00,0.00544207879173686
2016-09-09 00:00:00,-0.006458320165929177
2016-09-12 00:00:00,-0.025327628171375793
2016-09-13 00:00:00,0.0032278704744497233
2016-09-14 00:00:00,-0.0029583818392187045
2016-09-19 00:00:00,0.010757335167421944
2016-09-20 00:00:00,0.001591766744004408
2016-09-21 00:00:00,0.004265518225271103
2016-09-22 00:00:00,0.007731102961733072
2016-09-23 00:00:00,0.00022816171895256865
2016-09-26 00:00:00,-0.020835702857535887
2016-09-27 00:00:00,0.008118989352790429
2016-09-28 00:00:00,-0.0023336441414556486
2016-09-29 00:00:00,0.007111508644310538
2016-09-30 00:00:00,0.004243608548391897
2016-10-10 00:00:00,0.016977347181355684
2016-10-11 00:00:00,0.006487737912289182
2016-10-12 00:00:00,0.0009468216249466366
2016-10-13 00:00:00,0.003247401623771351
2016-10-14 00:00:00,-0.0026338020696717868
2016-10-17 00:00:00,-0.00838865010440848
2016-10-18 00:00:00,0.01809067906594386
2016-10-19 00:00:00,0.0036289804702680506
2016-10-20 00:00:00,0.003539716209236099
2016-10-21 00:00:00,-0.0009367977790053494
2016-10-24 00:00:00,0.010170568488209186
2016-10-25 00:00:00,0.0077373154676041445
2016-10-26 00:00:00,-0.0008738237172841723
2016-10-27 00:00:00,-0.0012282822082834155
2016-10-28 00:00:00,-0.008506261330354037
2016-10-31 00:00:00,0.0026599881217501675
2016-11-01 00:00:00,0.009326328900054248
2016-11-02 00:00:00,-0.008275960919818748
2016-11-03 00:00:00,0.006609849822458713
2016-11-04 00:00:00,0.000899570369684799
2016-11-07 00:00:00,0.01090704690161659
2016-11-08 00:00:00,0.00852513316974246
2016-11-09 00:00:00,-0.002241799553349355
2016-11-10 00:00:00,0.01778509513249782
2016-11-11 00:00:00,0.011998869411007362
2016-11-14 00:00:00,0.008364074836749946
2016-11-15 00:00:00,-0.0008320508601347143
2016-11-16 00:00:00,-0.002452064283940958
2016-11-17 00:00:00,-0.00041370407003060716
2016-11-18 00:00:00,-0.006321355381960325
2016-11-21 00:00:00,0.00486682953097306
2016-11-22 00:00:00,0.013353458714538524
2016-11-23 00:00:00,-0.006365199910782771
2016-11-24 00:00:00,0.0012038868818893267
2016-11-25 00:00:00,0.00494109911297147
2016-11-28 00:00:00,0.004593160087746018
2016-11-29 00:00:00,-0.005391033171926463
2016-11-30 00:00:00,-0.013388090463318014
2016-12-01 00:00:00,0.005537584534986761
2016-12-02 00:00:00,-0.01885622167497325
2016-12-05 00:00:00,-0.006304908670255571
2016-12-06 00:00:00,0.002105447036687691
2016-12-07 00:00:00,0.015768516943656774
2016-12-08 00:00:00,-0.004348106641307803
2016-12-09 00:00:00,-0.0012882399481692897
2016-12-12 00:00:00,-0.035991491181606716
2016-12-13 00:00:00,0.009927504057029468
2016-12-14 00:00:00,-0.0006330874584105084
2016-12-15 00:00:00,0.005982195363316567
2016-12-16 00:00:00,0.005838968479976447
2016-12-19 00:00:00,0.004238709115686801
2016-12-20 00:00:00,-0.00308062166741474
2016-12-21 00:00:00,0.006542809548864437
2016-12-22 00:00:00,-0.0033745876179165357
2016-12-23 00:00:00,-0.012724096291183318
2016-12-26 00:00:00,-0.0008226735274888819
2016-12-27 00:00:00,0.0023093760836643273
2016-12-28 00:00:00,0.0012361776953375703
2016-12-29 00:00:00,-0.003791115426622138
2016-12-30 00:00:00,0.0029782958210160526
2017-01-03 00:00:00,0.013386265016280818
2017-01-04 00:00:00,0.010676764955963147
2017-01-05 00:00:00,0.0023533191541742493
2017-01-06 00:00:00,-0.005259233580910183
2017-01-09 00:00:00,0.012617228088600552
2017-01-10 00:00:00,-0.0034362620340205874
2017-01-11 00:00:00,-0.009907552334435077
2017-01-12 00:00:00,-0.010975536601205538
2017-01-13 00:00:00,-0.01473970903518651
2017-01-16 00:00:00,-0.024271216801184936
2017-01-17 00:00:00,0.004360239393827792
2017-01-18 00:00:00,0.0007045842629262999
2017-01-19 00:00:00,-0.0040930327239552255
2017-01-20 00:00:00,0.012066273513771986
2017-01-23 00:00:00,0.01227567241458738
2017-01-24 00:00:00,0.0009670553517555636
2017-01-25 00:00:00,0.0025685646431494735
2017-01-26 00:00:00,0.009473784161127874
2017-02-03 00:00:00,-0.005890980049248817
2017-02-06 00:00:00,0.008988849700547696
2017-02-07 00:00:00,-0.0003616221609213932
2017-02-08 00:00:00,0.0051336650718629695
2017-02-09 00:00:00,0.007344937624860437
2017-02-10 00:00:00,0.005725098503264636
2017-02-13 00:00:00,0.006988509645075247
2017-02-14 00:00:00,0.0031104125842533747
2017-02-15 00:00:00,-0.011416801454329661
2017-02-16 00:00:00,0.008259856605652205
2017-02-17 00:00:00,-0.007248291246517602
2017-02-20 00:00:00,0.015123152309879373
2017-02-21 00:00:00,0.0024548219249971304
2017-02-22 00:00:00,0.00418739920771527
2017-02-23 00:00:00,-0.002990834579771229
2017-02-24 00:00:00,-0.0018979018765141742
2017-02-27 00:00:00,-0.009097156030772546
2017-02-28 00:00:00,0.004765431197655712
2017-03-01 00:00:00,0.0038426172144869764
2017-03-02 00:00:00,-0.004531479438797947
2017-03-03 00:00:00,-0.00034487109070968636
2017-03-06 00:00:00,0.008227945200235176
2017-03-07 00:00:00,0.0007704732142967963
2017-03-08 00:00:00,-0.006190878875436234
2017-03-09 00:00:00,-0.00976334916274535
2017-03-10 00:00:00,-0.0013738405012883037
2017-03-13 00:00:00,0.006485016157118828
2017-03-14 00:00:00,-0.0007590695283687943
2017-03-15 00:00:00,0.001141299582997135
2017-03-16 00:00:00,0.00970971131789633
2017-03-17 00:00:00,-0.00923489553348178
2017-03-20 00:00:00,0.004579633433999586
2017-03-21 00:00:00,0.0007368474106304035
2017-03-22 00:00:00,-0.004529229912620392
2017-03-23 00:00:00,-0.0009020298779516267
2017-03-24 00:00:00,0.0025344102858566586
2017-03-27 00:00:00,-0.0054536679542861455
2017-03-28 00:00:00,-0.0049363863777959205
2017-03-29 00:00:00,-0.004102901474853482
2017-03-30 00:00:00,-0.012282431549305306
2017-03-31 00:00:00,0.0021645508787746515
2017-04-05 00:00:00,0.022362554630406484
2017-04-06 00:00:00,0.0030112602324074977
2017-04-07 00:00:00,-0.003482146389851115
2017-04-10 00:00:00,0.0007776196950814995
2017-04-11 00:00:00,0.014697787323273204
2017-04-12 00:00:00,-0.013687267230076627
2017-04-13 00:00:00,0.005690568571901089
2017-04-14 00:00:00,-0.01146483990754621
2017-04-17 00:00:00,-0.011225994183363674
2017-04-18 00:00:00,-0.00430037021665286
2017-04-19 00:00:00,-0.016685729872011335
2017-04-20 00:00:00,-0.002899409168616973
2017-04-21 00:00:00,-0.0035212186055085803
2017-04-24 00:00:00,-0.026963368894674544
2017-04-25 00:00:00,0.002487563807664017
2017-04-26 00:00:00,0.001772463260699908
2017-04-27 00:00:00,0.0009347119095119982
2017-04-28 00:00:00,0.0025943890094781707
2017-05-02 00:00:00,0.0004392147207818997
2017-05-03 00:00:00,-0.0006066787608324242
2017-05-04 00:00:00,-0.001075201107074819
2017-05-05 00:00:00,-0.01331124430891728
2017-05-08 00:00:00,-0.017480635198204864
2017-05-09 00:00:00,0.0065528397863794385
2017-05-10 00:00:00,-0.018163926982200373
2017-05-11 00:00:00,-0.005937070810421274
2017-05-12 00:00:00,0.00038810926703702897
2017-05-15 00:00:00,9.274634264722081e-05
2017-05-16 00:00:00,0.015036347645049686
2017-05-17 00:00:00,0.004433868914807126
2017-05-18 00:00:00,-0.005418699844608743
2017-05-19 00:00:00,-0.0007412119484047075
2017-05-22 00:00:00,-0.01824557304380947
2017-05-23 00:00:00,-0.021369808843563987
2017-05-24 00:00:00,0.00010022926847086389
2017-05-25 00:00:00,0.007907388751767552
2017-05-26 00:00:00,0.0037516922074829484
2017-05-31 00:00:00,0.008459399233845533
2017-06-01 00:00:00,-0.0149897637388553
2017-06-02 00:00:00,0.007529681304520031
2017-06-05 00:00:00,0.005854250122902416
2017-06-06 00:00:00,0.006010471698718156
2017-06-07 00:00:00,0.015976249018021527
2017-06-08 00:00:00,-0.0010596345622372327
2017-06-09 00:00:00,0.002545341018437508
2017-06-12 00:00:00,-0.003467288846861427
2017-06-13 00:00:00,0.01003750008832971
2017-06-14 00:00:00,-0.0022988297642035915
2017-06-15 00:00:00,0.005114968822286681
2017-06-16 00:00:00,-0.003929485832895652
2017-06-19 00:00:00,0.004311062238828267
2017-06-20 00:00:00,-0.0003492796728794545
2017-06-21 00:00:00,0.0040503771345494766
2017-06-22 00:00:00,-0.012210773080413073
2017-06-23 00:00:00,0.0023908585477585564
2017-06-26 00:00:00,0.013060541317947427
2017-06-27 00:00:00,0.00698574655456663
2017-06-28 00:00:00,-0.00502551584185118
2017-06-29 00:00:00,0.004136057821259254
2017-06-30 00:00:00,0.0030762441322036427
2017-07-03 00:00:00,0.006111164915981737
2017-07-04 00:00:00,-0.0032522425792185228
2017-07-05 00:00:00,0.005055161558926713
2017-07-06 00:00:00,0.001859428165485788
2017-07-07 00:00:00,0.0073418417439263806
2017-07-10 00:00:00,4.8251853961289726e-06
2017-07-11 00:00:00,-0.009461817877428724
2017-07-12 00:00:00,-0.0012565498657314267
2017-07-13 00:00:00,0.005976611434933332
2017-07-14 00:00:00,0.000767014251144893
2017-07-17 00:00:00,-0.026436722821411185
2017-07-18 00:00:00,0.012439259591044083
2017-07-19 00:00:00,0.018073475896863256
2017-07-20 00:00:00,0.005959368244953023
2017-07-21 00:00:00,0.003822593189899637
2017-07-24 00:00:00,0.0053362219870791705
2017-07-25 00:00:00,-0.002584963083552938
2017-07-26 00:00:00,0.003300383921971406
2017-07-27 00:00:00,1.7454565527152965e-05
2017-07-28 00:00:00,0.005259243699158089
2017-07-31 00:00:00,0.013801604328988581
2017-08-01 00:00:00,-0.004335389589397165
2017-08-02 00:00:00,-0.0004202535211554892
2017-08-03 00:00:00,0.0008854944354783623
2017-08-04 00:00:00,-0.0022503199438761445
2017-08-07 00:00:00,0.007915101744354391
2017-08-08 00:00:00,0.0017093763239430793
2017-08-09 00:00:00,0.00864118429116223
2017-08-10 00:00:00,-0.0068643308200081465
2017-08-11 00:00:00,-0.01938415691791373
2017-08-14 00:00:00,0.010766554174483023
2017-08-15 00:00:00,0.002720254200879735
2017-08-16 00:00:00,-0.0020657351161381676
2017-08-17 00:00:00,0.006368640646524204
2017-08-18 00:00:00,-0.000658969739547044
2017-08-21 00:00:00,0.004375710034912661
2017-08-22 00:00:00,-0.005830604406801498
2017-08-23 00:00:00,-0.007758940853240581
2017-08-24 00:00:00,-0.002905442520128809
2017-08-25 00:00:00,0.007740070124804488
2017-08-28 00:00:00,0.006794445917400749
2017-08-29 00:00:00,-0.00018001583816174005
2017-08-30 00:00:00,0.005552439482710891
2017-08-31 00:00:00,0.001427878270985783
2017-09-01 00:00:00,0.008839004454315624
2017-09-04 00:00:00,0.0019605971513252385
2017-09-05 00:00:00,-0.002995805749374525
2017-09-06 00:00:00,0.002202038131745132
2017-09-07 00:00:00,-0.005080935381734597
2017-09-08 00:00:00,0.0018097140246489118
2017-09-11 00:00:00,0.006186908228440036
2017-09-12 00:00:00,0.005114966887162176
2017-09-13 00:00:00,0.005892744221239532
2017-09-14 00:00:00,-0.004023857104491602
2017-09-15 00:00:00,-0.007462280582258063
2017-09-18 00:00:00,0.009370683699949423
2017-09-19 00:00:00,-0.004488961402285607
2017-09-20 00:00:00,0.008248133070554164
2017-09-21 00:00:00,-0.008887749502197173
2017-09-22 00:00:00,-0.005114615256076704
2017-09-25 00:00:00,-0.009658527494653346
2017-09-26 00:00:00,0.004948651678380767
2017-09-27 00:00:00,0.00508240173320007
2017-09-28 00:00:00,-0.0016726716076536086
2017-09-29 00:00:00,0.0032600410484484588
2017-10-09 00:00:00,0.006884639940182069
2017-10-10 00:00:00,0.0014041619025619845
2017-10-11 00:00:00,0.0031123419992109547
2017-10-12 00:00:00,-0.005799255319898555
2017-10-13 00:00:00,0.0022978438137619683
2017-10-16 00:00:00,-0.008566499580754061
2017-10-17 00:00:00,0.00022402909698526763
2017-10-18 00:00:00,-0.008404754034191053
2017-10-19 00:00:00,-0.010097519646164899
2017-10-20 00:00:00,0.006140458043191854
2017-10-23 00:00:00,0.0037623940897895114
2017-10-24 00:00:00,-0.00021370380824492496
2017-10-25 00:00:00,0.004900327443630781
2017-10-26 00:00:00,0.0020047181913571688
2017-10-27 00:00:00,-0.003599885587878049
2017-10-30 00:00:00,-0.017339701352435122
2017-10-31 00:00:00,0.002126290736121028
2017-11-01 00:00:00,-0.0004062191135694171
2017-11-02 00:00:00,-0.008652738599412513
2017-11-03 00:00:00,-0.004224024198090648
2017-11-06 00:00:00,0.004901114869320766
2017-11-07 00:00:00,0.0035112783724793317
2017-11-08 00:00:00,0.0013534278955205092
2017-11-09 00:00:00,0.002618992944232401
2017-11-10 00:00:00,0.00012457446518743254
2017-11-13 00:00:00,-0.0018109739935997515
2017-11-14 00:00:00,-0.002503454996841792
2017-11-15 00:00:00,-0.005923914293858856
2017-11-16 00:00:00,0.0009990375213924096
2017-11-17 00:00:00,-0.0189275335756508
2017-11-20 00:00:00,0.004217717795700571
2017-11-21 00:00:00,-0.0015099892034615703
2017-11-22 00:00:00,-4.507671429687665e-05
2017-11-23 00:00:00,-0.017332921859214756
2017-11-24 00:00:00,-0.00034276926062937196
2017-11-27 00:00:00,-0.006319541254413696
2017-11-28 00:00:00,0.011281980697688931
2017-11-29 00:00:00,0.007563078471209073
2017-11-30 00:00:00,-0.0033018123891045414
2017-12-01 00:00:00,0.003265006310854801
2017-12-04 00:00:00,-0.00518382829726205
2017-12-05 00:00:00,-0.016400416356342484
2017-12-06 00:00:00,0.005352803534407258
2017-12-07 00:00:00,-0.0036176219112710184
2017-12-08 00:00:00,0.009318494128061072
2017-12-11 00:00:00,0.008364210002289374
2017-12-12 00:00:00,-0.014329475932460034
2017-12-13 00:00:00,0.006074429007497439
2017-12-14 00:00:00,-2.8234482566835695e-05
2017-12-15 00:00:00,-0.004334256925089375
2017-12-18 00:00:00,0.0003623806067531987
2017-12-19 00:00:00,0.006070661814820522
2017-12-20 00:00:00,-0.011726077635896948
2017-12-21 00:00:00,-0.0006769213894290971
2017-12-22 00:00:00,0.0007153455237622897
2017-12-25 00:00:00,-0.012085624773555681
2017-12-26 00:00:00,0.011077037639741105
2017-12-27 00:00:00,-0.005382086722972135
2017-12-28 00:00:00,0.005056713672373148
2017-12-29 00:00:00,0.00861979170587479
2018-01-02 00:00:00,0.013560755233385846
2018-01-03 00:00:00,0.007220835921086133
2018-01-04 00:00:00,0.0023096277957581623
2018-01-05 00:00:00,-0.00039964236109435447
2018-01-08 00:00:00,0.003364614842993774
2018-01-09 00:00:00,-0.00022675380774894727
2018-01-10 00:00:00,-0.0036837993243693523
2018-01-11 00:00:00,0.003827451848614105
2018-01-12 00:00:00,-0.007756599754402127
2018-01-15 00:00:00,-0.021231669619390492
2018-01-16 00:00:00,0.00606930336193412
2018-01-17 00:00:00,-0.001186928156145961
2018-01-18 00:00:00,0.004955044105602546
2018-01-19 00:00:00,-0.0006853768246211089
2018-01-22 00:00:00,0.005942420217123878
2018-01-23 00:00:00,0.002177948912214678
2018-01-24 00:00:00,0.0005279929180028731
2018-01-25 00:00:00,-0.0001659769105885056
2018-01-26 00:00:00,-0.0008190932074825241
2018-01-29 00:00:00,-0.011084663294252173
2018-01-30 00:00:00,-0.00039120787399160584
2018-01-31 00:00:00,-0.01999521215508837
2018-02-01 00:00:00,-0.038803494017092044
2018-02-02 00:00:00,-0.003337150661560817
2018-02-05 00:00:00,0.004470457275113082
2018-02-06 00:00:00,-0.04363281170914568
2018-02-07 00:00:00,0.00014265805254476405
2018-02-08 00:00:00,0.003828956776003256
2018-02-09 00:00:00,-0.028859070489500094
2018-02-12 00:00:00,0.016934993131979992
2018-02-13 00:00:00,0.00248797366942477
2018-02-14 00:00:00,0.005081498979667032
2018-02-22 00:00:00,0.018695989141774394
2018-02-23 00:00:00,0.005389432946459216
2018-02-26 00:00:00,0.020602295663184167
2018-02-27 00:00:00,-0.0012835531192285643
2018-02-28 00:00:00,-0.0005858578205767406
2018-03-01 00:00:00,0.013446411681251824
2018-03-02 00:00:00,-0.003731652242626504
2018-03-05 00:00:00,0.002710232618892583
2018-03-06 00:00:00,0.014880990663861171
2018-03-07 00:00:00,-0.00620752466518848
2018-03-08 00:00:00,0.004910586753667845
2018-03-09 00:00:00,0.010193854466944874
2018-03-12 00:00:00,0.013767286751362295
2018-03-13 00:00:00,-0.005215993568198574
2018-03-14 00:00:00,-0.005451757106456401
2018-03-15 00:00:00,-0.007657897685903858
2018-03-16 00:00:00,-0.0004124396746658654
2018-03-19 00:00:00,0.00041351399590716653
2018-03-20 00:00:00,-0.0007038602114203263
2018-03-21 00:00:00,-0.005461180740386151
2018-03-22 00:00:00,0.0018762127753508828
2018-03-23 00:00:00,-0.0520354272932404
2018-03-26 00:00:00,0.0063175565996931304
2018-03-27 00:00:00,0.021288753838398122
2018-03-28 00:00:00,-0.008279595176996501
2018-03-29 00:00:00,0.01231966559401143
2018-03-30 00:00:00,0.011944253521587012
2018-04-02 00:00:00,0.0028862018906734566
2018-04-03 00:00:00,-0.007072738610201079
2018-04-04 00:00:00,0.0005703338870730601
2018-04-09 00:00:00,-0.00031691092304497737
2018-04-10 00:00:00,0.0032839535776907347
2018-04-11 00:00:00,0.008965123683772003
2018-04-12 00:00:00,-0.0056620476695924404
2018-04-13 00:00:00,-0.0009108033892212264
2018-04-16 00:00:00,-0.014578714944580295
2018-04-17 00:00:00,-0.019104919393325703
2018-04-18 00:00:00,0.00842165392407801
2018-04-19 00:00:00,0.004203638173954749
2018-04-20 00:00:00,-0.02272552064649136
2018-04-23 00:00:00,-0.0038260690777338624
2018-04-24 00:00:00,0.021267586885993728
2018-04-25 00:00:00,0.0032186366773963027
2018-04-26 00:00:00,-0.015051412738914749
2018-04-27 00:00:00,0.003007466435631656
2018-05-02 00:00:00,-0.001848008875279139
2018-05-03 00:00:00,0.010216336958641214
2018-05-04 00:00:00,0.0014604818920807006
2018-05-07 00:00:00,0.01848725348894953
2018-05-08 00:00:00,0.008323453224821309
2018-05-09 00:00:00,0.002391918254698533
2018-05-10 00:00:00,0.005506951136605265
2018-05-11 00:00:00,-0.010480560408466233
2018-05-14 00:00:00,-0.00864481533781436
2018-05-15 00:00:00,0.01422166735489272
2018-05-16 00:00:00,-0.0015297421854922888
2018-05-17 00:00:00,-0.0043261460052609335
2018-05-18 00:00:00,0.009492363944373805
2018-05-21 00:00:00,0.013051288970813202
2018-05-22 00:00:00,0.0017624674072540536
